date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,942,2.9255
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1890,5.8696
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1218,3.7826
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1248.4,3.877
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Beans,KG,actual,Retail,LKR,798.8,2.4807
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1167,3.6242
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1227,3.8106
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Lentils,KG,actual,Retail,LKR,314.8,0.9776
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Bananas,KG,actual,Retail,LKR,224.7,0.6978
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,576.4,1.7901
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Carrots,KG,actual,Retail,LKR,1118.6,3.4739
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,98.2,0.305
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,555.2,1.7242
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,461.2,1.4323
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,496.67,1.5424
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Papaya,KG,actual,Retail,LKR,222.4,0.6907
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,425,1.3199
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,226.8,0.7043
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,318,0.9876
1/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,601.2,1.8671
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,182.8,0.5677
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,423.33,1.3147
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,218.52,0.6786
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Rice (white),KG,actual,Retail,LKR,249.75,0.7756
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,53.32,0.1656
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2351,7.3012
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1224,3.8012
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1666.67,5.176
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2266.67,7.0393
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1190,3.6957
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,993.33,3.0849
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1953.33,6.0663
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1259.6,3.9118
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1120,3.4783
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,pulses and nuts,Beans,KG,actual,Retail,LKR,833.6,2.5888
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1085.5,3.3711
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,pulses and nuts,Lentils,KG,actual,Retail,LKR,319.2,0.9913
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Bananas,KG,actual,Retail,LKR,196,0.6087
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,686,2.1304
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Carrots,KG,actual,Retail,LKR,1400.27,4.3487
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,81.6,0.2534
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,671.6,2.0857
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,439.6,1.3652
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,400,1.2422
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,460.4,1.4298
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Papaya,KG,actual,Retail,LKR,204.4,0.6348
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,361.7,1.1233
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,238.4,0.7404
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,387.2,1.2025
1/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,652.4,2.0261
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,199.2,0.6186
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,387.87,1.2046
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,222.4,0.6907
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (white),KG,actual,Retail,LKR,239.4,0.7435
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,52.36,0.1626
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2080,6.4596
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1292,4.0124
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,840,2.6087
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1533.33,4.7619
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2586.67,8.0331
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1040,3.2298
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,883.33,2.7433
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2166.67,6.7288
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1284,3.9876
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1166,3.6211
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,Beans,KG,actual,Retail,LKR,841.6,2.6137
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1072,3.3292
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1100,3.4161
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,Lentils,KG,actual,Retail,LKR,328,1.0186
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Bananas,KG,actual,Retail,LKR,154.8,0.4807
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,676.4,2.1006
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Carrots,KG,actual,Retail,LKR,1246.67,3.8716
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,68,0.2112
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,521.6,1.6199
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,474.4,1.4733
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,498.4,1.5478
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Papaya,KG,actual,Retail,LKR,182.8,0.5677
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,289,0.8975
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,414.4,1.287
1/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,670.4,2.082
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,196.64,0.6107
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,414.09,1.286
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,224.25,0.6964
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,253.23,0.7864
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,52.97,0.1645
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2198.12,6.8264
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1342.62,4.1696
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1081.55,3.3589
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2178.48,6.7655
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2739.78,8.5086
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1202.26,3.7337
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,870.02,2.7019
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2055.25,6.3827
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1280.69,3.9773
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1278.28,3.9698
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,Beans,KG,actual,Retail,LKR,878.6,2.7286
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1183.62,3.6758
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1242.34,3.8582
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,Lentils,KG,actual,Retail,LKR,339.3,1.0537
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Bananas,KG,actual,Retail,LKR,239.21,0.7429
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,733.01,2.2764
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Carrots,KG,actual,Retail,LKR,1229.05,3.8169
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,96.48,0.2996
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,710.57,2.2067
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,481.26,1.4946
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,495.78,1.5397
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Papaya,KG,actual,Retail,LKR,252.35,0.7837
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,463.87,1.4406
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,276.8,0.8596
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,466.47,1.4487
1/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,711.34,2.2091
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,190.8,0.5925
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,406,1.2609
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,218.25,0.6778
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Rice (white),KG,actual,Retail,LKR,235.5,0.7314
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,52.3,0.1624
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2096.67,6.5114
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1197.6,3.7193
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1058.33,3.2867
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1800,5.5901
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2880,8.9441
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,881.33,2.7371
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2225,6.9099
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1222.5,3.7966
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1107.33,3.4389
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,pulses and nuts,Beans,KG,actual,Retail,LKR,941.2,2.923
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1062.63,3.3001
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1182.2,3.6714
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,pulses and nuts,Lentils,KG,actual,Retail,LKR,321.6,0.9988
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Bananas,KG,actual,Retail,LKR,205.5,0.6382
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,702.4,2.1814
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Carrots,KG,actual,Retail,LKR,1528,4.7453
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,93.6,0.2907
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,658.8,2.046
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,432.2,1.3422
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,410,1.2733
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,386.67,1.2008
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Papaya,KG,actual,Retail,LKR,216.67,0.6729
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,512.5,1.5916
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,237.6,0.7379
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,401.6,1.2472
1/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,675.6,2.0981
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,224.4,0.6969
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,460.83,1.4312
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220,0.6832
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (white),KG,actual,Retail,LKR,259.9,0.8071
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,54.22,0.1684
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2040,6.3354
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1296,4.0248
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,955,2.9658
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2000,6.2112
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2620,8.1366
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1600,4.9689
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,850,2.6398
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2120,6.5839
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1223,3.7981
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1266.13,3.9321
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,pulses and nuts,Beans,KG,actual,Retail,LKR,846.5,2.6289
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1160.6,3.6043
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1294.33,4.0197
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,pulses and nuts,Lentils,KG,actual,Retail,LKR,347.2,1.0783
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Bananas,KG,actual,Retail,LKR,192.17,0.5968
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,686,2.1304
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Carrots,KG,actual,Retail,LKR,1241.67,3.8561
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,94.33,0.293
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,729,2.264
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,508,1.5776
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,546.67,1.6977
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Papaya,KG,actual,Retail,LKR,237.67,0.7381
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,314,0.9752
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,271,0.8416
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,465,1.4441
1/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,726.67,2.2567
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,197.6,0.6137
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,413.6,1.2845
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,222.8,0.6919
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Rice (white),KG,actual,Retail,LKR,247.67,0.7692
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,52.16,0.162
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2196.8,6.8224
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1329.6,4.1292
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1052.8,3.2696
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2235.6,6.9429
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2225.2,6.9106
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,901.33,2.7992
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,954.4,2.964
1/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1610.4,5.0012
